,ID,Date,Primary Type,Year,Time Period,DateTime,Hour
1314982,22619,07/14/2016 02:03:00 AM,HOMICIDE,2016,AM,2016-07-14 02:03:00,2
1315044,22620,07/14/2016 09:55:00 PM,HOMICIDE,2016,PM,2016-07-14 21:55:00,21
1315345,10599273,07/15/2016 05:31:00 PM,SEX OFFENSE,2016,PM,2016-07-15 17:31:00,17
1315582,10599885,07/15/2016 04:10:00 PM,SEX OFFENSE,2016,PM,2016-07-15 16:10:00,16
1315731,10603971,07/15/2016 11:00:00 PM,SEX OFFENSE,2016,PM,2016-07-15 23:00:00,23
1315761,10606686,06/20/2016 09:00:00 AM,SEX OFFENSE,2016,AM,2016-06-20 09:00:00,9
1315767,22621,07/15/2016 03:22:00 PM,HOMICIDE,2016,PM,2016-07-15 15:22:00,15
1316308,10600394,07/16/2016 11:53:00 PM,SEX OFFENSE,2016,PM,2016-07-16 23:53:00,23
1316409,10600779,07/16/2016 05:30:00 PM,SEX OFFENSE,2016,PM,2016-07-16 17:30:00,17
1316576,22622,07/16/2016 11:52:00 PM,HOMICIDE,2016,PM,2016-07-16 23:52:00,23
1316598,10600459,07/17/2016 01:32:00 AM,SEX OFFENSE,2016,AM,2016-07-17 01:32:00,1
1316870,10600984,07/17/2016 02:30:00 PM,SEX OFFENSE,2016,PM,2016-07-17 14:30:00,14
1316986,10601173,07/17/2016 07:50:00 PM,SEX OFFENSE,2016,PM,2016-07-17 19:50:00,19
1317279,22624,07/17/2016 01:22:00 AM,HOMICIDE,2016,AM,2016-07-17 01:22:00,1
1317280,22625,07/17/2016 11:45:00 AM,HOMICIDE,2016,AM,2016-07-17 11:45:00,11
1317281,22626,07/17/2016 01:01:00 PM,HOMICIDE,2016,PM,2016-07-17 13:01:00,13
1317282,22627,07/17/2016 08:27:00 PM,HOMICIDE,2016,PM,2016-07-17 20:27:00,20
1317415,10605705,07/15/2016 06:00:00 PM,SEX OFFENSE,2016,PM,2016-07-15 18:00:00,18
1317425,10606011,07/14/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-07-14 00:00:00,0
1317843,10602401,07/18/2016 03:30:00 PM,SEX OFFENSE,2016,PM,2016-07-18 15:30:00,15
1318097,10603221,07/18/2016 03:00:00 PM,SEX OFFENSE,2016,PM,2016-07-18 15:00:00,15
1318149,10603800,07/18/2016 08:30:00 PM,SEX OFFENSE,2016,PM,2016-07-18 20:30:00,20
1318279,22628,07/18/2016 01:14:00 AM,HOMICIDE,2016,AM,2016-07-18 01:14:00,1
1318280,22629,07/18/2016 10:10:00 PM,HOMICIDE,2016,PM,2016-07-18 22:10:00,22
1318918,10605093,07/19/2016 01:15:00 PM,SEX OFFENSE,2016,PM,2016-07-19 13:15:00,13
1319074,22630,07/19/2016 02:43:00 AM,HOMICIDE,2016,AM,2016-07-19 02:43:00,2
1319075,22631,07/19/2016 07:40:00 PM,HOMICIDE,2016,PM,2016-07-19 19:40:00,19
1319827,22632,07/20/2016 05:58:00 AM,HOMICIDE,2016,AM,2016-07-20 05:58:00,5
1319828,10613041,07/14/2016 06:35:00 PM,SEX OFFENSE,2016,PM,2016-07-14 18:35:00,18
1319834,10513077,05/06/2016 07:20:00 PM,SEX OFFENSE,2016,PM,2016-05-06 19:20:00,19
1319841,10583057,07/02/2016 06:51:00 AM,SEX OFFENSE,2016,AM,2016-07-02 06:51:00,6
1320077,22623,07/17/2016 01:15:00 AM,HOMICIDE,2016,AM,2016-07-17 01:15:00,1
1320230,10606500,07/21/2016 02:30:00 PM,SEX OFFENSE,2016,PM,2016-07-21 14:30:00,14
1320283,10606603,07/21/2016 03:33:00 PM,SEX OFFENSE,2016,PM,2016-07-21 15:33:00,15
1320720,10614299,01/04/2016 08:45:00 PM,SEX OFFENSE,2016,PM,2016-01-04 20:45:00,20
1320721,10614302,03/13/2016 12:00:00 PM,SEX OFFENSE,2016,PM,2016-03-13 12:00:00,12
1320728,10614400,06/26/2016 12:01:00 AM,SEX OFFENSE,2016,AM,2016-06-26 00:01:00,0
1320735,22633,07/21/2016 11:15:00 AM,HOMICIDE,2016,AM,2016-07-21 11:15:00,11
1320736,22634,07/21/2016 10:02:00 PM,HOMICIDE,2016,PM,2016-07-21 22:02:00,22
1320737,22638,07/21/2016 12:01:00 AM,HOMICIDE,2016,AM,2016-07-21 00:01:00,0
1320826,10607308,07/22/2016 08:12:00 AM,SEX OFFENSE,2016,AM,2016-07-22 08:12:00,8
1320854,10607534,07/22/2016 10:45:00 AM,SEX OFFENSE,2016,AM,2016-07-22 10:45:00,10
1321485,22635,07/22/2016 04:55:00 PM,HOMICIDE,2016,PM,2016-07-22 16:55:00,16
1321486,22636,07/22/2016 06:31:00 PM,HOMICIDE,2016,PM,2016-07-22 18:31:00,18
1321655,10608595,07/23/2016 10:00:00 AM,SEX OFFENSE,2016,AM,2016-07-23 10:00:00,10
1321809,10608869,07/23/2016 04:00:00 AM,SEX OFFENSE,2016,AM,2016-07-23 04:00:00,4
1322123,10609844,07/23/2016 09:30:00 PM,SEX OFFENSE,2016,PM,2016-07-23 21:30:00,21
1322167,10611063,07/23/2016 04:05:00 PM,SEX OFFENSE,2016,PM,2016-07-23 16:05:00,16
1322223,22637,07/23/2016 03:37:00 PM,HOMICIDE,2016,PM,2016-07-23 15:37:00,15
1322910,22639,07/24/2016 04:25:00 PM,HOMICIDE,2016,PM,2016-07-24 16:25:00,16
1322911,22640,07/24/2016 02:13:00 AM,HOMICIDE,2016,AM,2016-07-24 02:13:00,2
1322912,22641,07/24/2016 06:00:00 PM,HOMICIDE,2016,PM,2016-07-24 18:00:00,18
1323264,22647,07/23/2016 07:00:00 AM,HOMICIDE,2016,AM,2016-07-23 07:00:00,7
1323376,10610975,07/25/2016 01:15:00 PM,SEX OFFENSE,2016,PM,2016-07-25 13:15:00,13
1323484,10611201,07/25/2016 05:20:00 PM,SEX OFFENSE,2016,PM,2016-07-25 17:20:00,17
1323503,10611242,07/25/2016 03:00:00 PM,SEX OFFENSE,2016,PM,2016-07-25 15:00:00,15
1323639,10611479,07/25/2016 10:45:00 PM,SEX OFFENSE,2016,PM,2016-07-25 22:45:00,22
1323805,10612658,07/25/2016 06:30:00 AM,SEX OFFENSE,2016,AM,2016-07-25 06:30:00,6
1323937,22642,07/25/2016 01:27:00 PM,HOMICIDE,2016,PM,2016-07-25 13:27:00,13
1323947,10489257,04/04/2016 10:00:00 AM,SEX OFFENSE,2016,AM,2016-04-04 10:00:00,10
1323954,22643,07/25/2016 05:00:00 PM,HOMICIDE,2016,PM,2016-07-25 17:00:00,17
1324211,10612547,07/26/2016 08:30:00 AM,SEX OFFENSE,2016,AM,2016-07-26 08:30:00,8
1324214,10612553,07/26/2016 02:15:00 PM,SEX OFFENSE,2016,PM,2016-07-26 14:15:00,14
1324451,10613036,07/26/2016 09:29:00 PM,SEX OFFENSE,2016,PM,2016-07-26 21:29:00,21
1324550,10613179,07/26/2016 07:00:00 PM,SEX OFFENSE,2016,PM,2016-07-26 19:00:00,19
1324556,10613189,07/27/2016 01:10:00 AM,SEX OFFENSE,2016,AM,2016-07-27 01:10:00,1
1324665,10613551,07/27/2016 03:15:00 AM,SEX OFFENSE,2016,AM,2016-07-27 03:15:00,3
1324854,10614130,07/27/2016 12:15:00 PM,SEX OFFENSE,2016,PM,2016-07-27 12:15:00,12
1325250,10615131,07/26/2016 11:05:00 AM,SEX OFFENSE,2016,AM,2016-07-26 11:05:00,11
1325341,10615900,07/27/2016 12:00:00 PM,SEX OFFENSE,2016,PM,2016-07-27 12:00:00,12
1325483,10620854,07/24/2016 05:00:00 PM,SEX OFFENSE,2016,PM,2016-07-24 17:00:00,17
1325569,22644,07/26/2016 11:59:00 AM,HOMICIDE,2016,AM,2016-07-26 11:59:00,11
1325570,22645,07/27/2016 12:51:00 AM,HOMICIDE,2016,AM,2016-07-27 00:51:00,0
1325571,22646,07/27/2016 02:08:00 PM,HOMICIDE,2016,PM,2016-07-27 14:08:00,14
1325720,10621985,07/25/2016 12:00:00 PM,SEX OFFENSE,2016,PM,2016-07-25 12:00:00,12
1325914,10615474,07/28/2016 11:18:00 AM,SEX OFFENSE,2016,AM,2016-07-28 11:18:00,11
1325958,10615720,07/28/2016 02:20:00 PM,SEX OFFENSE,2016,PM,2016-07-28 14:20:00,14
1326146,10616113,07/28/2016 12:30:00 AM,SEX OFFENSE,2016,AM,2016-07-28 00:30:00,0
1326373,10617446,07/28/2016 03:00:00 AM,SEX OFFENSE,2016,AM,2016-07-28 03:00:00,3
1326451,10621183,07/28/2016 05:00:00 PM,SEX OFFENSE,2016,PM,2016-07-28 17:00:00,17
1326491,22648,07/28/2016 01:20:00 AM,HOMICIDE,2016,AM,2016-07-28 01:20:00,1
1326492,22649,07/28/2016 12:34:00 AM,HOMICIDE,2016,AM,2016-07-28 00:34:00,0
1326493,22650,07/28/2016 04:43:00 PM,HOMICIDE,2016,PM,2016-07-28 16:43:00,16
1326494,22651,07/28/2016 11:05:00 PM,HOMICIDE,2016,PM,2016-07-28 23:05:00,23
1326608,10616687,07/29/2016 09:40:00 AM,SEX OFFENSE,2016,AM,2016-07-29 09:40:00,9
1327229,22652,07/29/2016 05:58:00 AM,HOMICIDE,2016,AM,2016-07-29 05:58:00,5
1327230,22653,07/29/2016 02:43:00 PM,HOMICIDE,2016,PM,2016-07-29 14:43:00,14
1327231,22654,07/29/2016 06:18:00 PM,HOMICIDE,2016,PM,2016-07-29 18:18:00,18
1327232,22655,07/29/2016 07:25:00 PM,HOMICIDE,2016,PM,2016-07-29 19:25:00,19
1327233,22656,07/29/2016 04:05:00 PM,HOMICIDE,2016,PM,2016-07-29 16:05:00,16
1327805,10618476,07/30/2016 07:45:00 PM,SEX OFFENSE,2016,PM,2016-07-30 19:45:00,19
1327818,10618499,07/30/2016 10:50:00 PM,SEX OFFENSE,2016,PM,2016-07-30 22:50:00,22
1327850,10618548,07/30/2016 09:51:00 PM,SEX OFFENSE,2016,PM,2016-07-30 21:51:00,21
1328193,22657,07/30/2016 03:41:00 AM,HOMICIDE,2016,AM,2016-07-30 03:41:00,3
1328194,22658,07/30/2016 07:55:00 PM,HOMICIDE,2016,PM,2016-07-30 19:55:00,19
1328421,10619065,07/31/2016 09:30:00 AM,SEX OFFENSE,2016,AM,2016-07-31 09:30:00,9
1328650,10619500,07/31/2016 04:30:00 AM,SEX OFFENSE,2016,AM,2016-07-31 04:30:00,4
1328916,22659,07/31/2016 01:24:00 AM,HOMICIDE,2016,AM,2016-07-31 01:24:00,1
1328917,22661,07/31/2016 06:04:00 PM,HOMICIDE,2016,PM,2016-07-31 18:04:00,18
1328924,22660,07/31/2016 05:56:00 PM,HOMICIDE,2016,PM,2016-07-31 17:56:00,17
1328981,10623385,07/29/2016 12:01:00 AM,SEX OFFENSE,2016,AM,2016-07-29 00:01:00,0
1329089,10625459,07/27/2016 05:45:00 PM,SEX OFFENSE,2016,PM,2016-07-27 17:45:00,17
1329289,10620101,08/01/2016 07:45:00 AM,SEX OFFENSE,2016,AM,2016-08-01 07:45:00,7
1329860,22662,08/01/2016 04:00:00 PM,HOMICIDE,2016,PM,2016-08-01 16:00:00,16
1330628,10630875,08/02/2016 02:35:00 PM,SEX OFFENSE,2016,PM,2016-08-02 14:35:00,14
1330647,22663,08/02/2016 09:30:00 PM,HOMICIDE,2016,PM,2016-08-02 21:30:00,21
1330648,22664,08/02/2016 01:00:00 AM,HOMICIDE,2016,AM,2016-08-02 01:00:00,1
1330649,22667,08/02/2016 06:14:00 AM,HOMICIDE,2016,AM,2016-08-02 06:14:00,6
1330709,22409,04/04/2016 02:15:00 PM,HOMICIDE,2016,PM,2016-04-04 14:15:00,14
1330941,10624141,08/03/2016 03:30:00 PM,SEX OFFENSE,2016,PM,2016-08-03 15:30:00,15
1331326,10632428,04/09/2016 12:00:00 PM,SEX OFFENSE,2016,PM,2016-04-09 12:00:00,12
1331355,22665,08/03/2016 03:48:00 PM,HOMICIDE,2016,PM,2016-08-03 15:48:00,15
1331356,22666,08/03/2016 03:11:00 PM,HOMICIDE,2016,PM,2016-08-03 15:11:00,15
1331357,22668,08/03/2016 07:34:00 AM,HOMICIDE,2016,AM,2016-08-03 07:34:00,7
1331533,10610719,01/01/2016 12:01:00 AM,SEX OFFENSE,2016,AM,2016-01-01 00:01:00,0
1331646,10625277,08/04/2016 07:10:00 AM,SEX OFFENSE,2016,AM,2016-08-04 07:10:00,7
1331651,10625308,08/04/2016 07:40:00 AM,SEX OFFENSE,2016,AM,2016-08-04 07:40:00,7
1332245,10633883,06/18/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-06-18 00:00:00,0
1332274,22669,08/04/2016 04:03:00 AM,HOMICIDE,2016,AM,2016-08-04 04:03:00,4
1332332,10547569,06/04/2016 03:35:00 PM,SEX OFFENSE,2016,PM,2016-06-04 15:35:00,15
1332803,10627982,08/05/2016 02:00:00 AM,SEX OFFENSE,2016,AM,2016-08-05 02:00:00,2
1332959,10629354,08/05/2016 02:00:00 AM,SEX OFFENSE,2016,AM,2016-08-05 02:00:00,2
1333074,22670,08/05/2016 12:39:00 PM,HOMICIDE,2016,PM,2016-08-05 12:39:00,12
1333485,10628575,08/06/2016 02:00:00 AM,SEX OFFENSE,2016,AM,2016-08-06 02:00:00,2
1333641,10628845,08/06/2016 09:00:00 PM,SEX OFFENSE,2016,PM,2016-08-06 21:00:00,21
1333727,10629193,08/06/2016 05:30:00 AM,SEX OFFENSE,2016,AM,2016-08-06 05:30:00,5
1333834,10631227,08/06/2016 01:00:00 AM,SEX OFFENSE,2016,AM,2016-08-06 01:00:00,1
1333869,10635877,01/01/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-01-01 00:00:00,0
1333903,22671,08/06/2016 12:47:00 AM,HOMICIDE,2016,AM,2016-08-06 00:47:00,0
1333904,22672,08/06/2016 05:05:00 AM,HOMICIDE,2016,AM,2016-08-06 05:05:00,5
1333907,22673,08/06/2016 03:11:00 AM,HOMICIDE,2016,AM,2016-08-06 03:11:00,3
1334133,10629287,08/07/2016 10:40:00 AM,SEX OFFENSE,2016,AM,2016-08-07 10:40:00,10
1334622,10632477,08/07/2016 04:19:00 PM,SEX OFFENSE,2016,PM,2016-08-07 16:19:00,16
1334650,10639202,05/22/2016 09:28:00 AM,SEX OFFENSE,2016,AM,2016-05-22 09:28:00,9
1334657,22675,08/07/2016 12:38:00 AM,HOMICIDE,2016,AM,2016-08-07 00:38:00,0
1334658,22676,08/07/2016 02:42:00 AM,HOMICIDE,2016,AM,2016-08-07 02:42:00,2
1334659,22677,08/07/2016 07:57:00 AM,HOMICIDE,2016,AM,2016-08-07 07:57:00,7
1334663,10639294,08/07/2016 10:00:00 PM,SEX OFFENSE,2016,PM,2016-08-07 22:00:00,22
1334874,10636436,07/31/2016 01:00:00 AM,SEX OFFENSE,2016,AM,2016-07-31 01:00:00,1
1335230,10630948,08/08/2016 08:40:00 AM,SEX OFFENSE,2016,AM,2016-08-08 08:40:00,8
1335294,10631063,08/08/2016 11:00:00 AM,SEX OFFENSE,2016,AM,2016-08-08 11:00:00,11
1335655,22678,08/08/2016 02:39:00 AM,HOMICIDE,2016,AM,2016-08-08 02:39:00,2
1335656,22679,08/08/2016 02:54:00 AM,HOMICIDE,2016,AM,2016-08-08 02:54:00,2
1335657,22680,08/08/2016 08:08:00 PM,HOMICIDE,2016,PM,2016-08-08 20:08:00,20
1335658,22681,08/08/2016 11:00:00 PM,HOMICIDE,2016,PM,2016-08-08 23:00:00,23
1335659,22682,08/08/2016 01:35:00 PM,HOMICIDE,2016,PM,2016-08-08 13:35:00,13
1335660,22684,08/08/2016 09:38:00 PM,HOMICIDE,2016,PM,2016-08-08 21:38:00,21
1335661,22685,08/08/2016 10:32:00 PM,HOMICIDE,2016,PM,2016-08-08 22:32:00,22
1335664,22683,08/08/2016 08:03:00 PM,HOMICIDE,2016,PM,2016-08-08 20:03:00,20
1335730,10627834,08/05/2016 05:45:00 PM,SEX OFFENSE,2016,PM,2016-08-05 17:45:00,17
1335742,22254,01/05/2016 09:25:00 PM,HOMICIDE,2016,PM,2016-01-05 21:25:00,21
1335986,10632662,08/09/2016 06:25:00 PM,SEX OFFENSE,2016,PM,2016-08-09 18:25:00,18
1336155,10633009,08/09/2016 08:00:00 PM,SEX OFFENSE,2016,PM,2016-08-09 20:00:00,20
1336354,10641569,06/25/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-06-25 00:00:00,0
1336375,22686,08/09/2016 12:11:00 AM,HOMICIDE,2016,AM,2016-08-09 00:11:00,0
1336376,22687,08/09/2016 02:56:00 PM,HOMICIDE,2016,PM,2016-08-09 14:56:00,14
1336377,22688,08/09/2016 09:18:00 PM,HOMICIDE,2016,PM,2016-08-09 21:18:00,21
1336378,22689,08/09/2016 08:30:00 PM,HOMICIDE,2016,PM,2016-08-09 20:30:00,20
1336379,22696,08/09/2016 05:51:00 AM,HOMICIDE,2016,AM,2016-08-09 05:51:00,5
1336536,10633826,08/10/2016 12:50:00 PM,SEX OFFENSE,2016,PM,2016-08-10 12:50:00,12
1336615,10633999,08/10/2016 03:10:00 PM,SEX OFFENSE,2016,PM,2016-08-10 15:10:00,15
1336959,10636462,08/10/2016 12:45:00 PM,SEX OFFENSE,2016,PM,2016-08-10 12:45:00,12
1337017,10643637,07/31/2016 09:00:00 PM,SEX OFFENSE,2016,PM,2016-07-31 21:00:00,21
1337025,22690,08/10/2016 08:37:00 PM,HOMICIDE,2016,PM,2016-08-10 20:37:00,20
1337026,22691,08/10/2016 10:19:00 PM,HOMICIDE,2016,PM,2016-08-10 22:19:00,22
1337027,22692,08/10/2016 11:13:00 PM,HOMICIDE,2016,PM,2016-08-10 23:13:00,23
1337158,10642891,08/02/2016 10:00:00 AM,SEX OFFENSE,2016,AM,2016-08-02 10:00:00,10
1337441,10635584,08/11/2016 02:00:00 PM,SEX OFFENSE,2016,PM,2016-08-11 14:00:00,14
1337677,10636001,08/11/2016 10:45:00 PM,SEX OFFENSE,2016,PM,2016-08-11 22:45:00,22
1337943,10644892,07/22/2016 04:00:00 PM,SEX OFFENSE,2016,PM,2016-07-22 16:00:00,16
1337974,22693,08/11/2016 02:42:00 AM,HOMICIDE,2016,AM,2016-08-11 02:42:00,2
1337975,22694,08/11/2016 02:49:00 PM,HOMICIDE,2016,PM,2016-08-11 14:49:00,14
1337976,22695,08/11/2016 11:54:00 PM,HOMICIDE,2016,PM,2016-08-11 23:54:00,23
1338264,22698,08/13/2016 12:02:00 AM,HOMICIDE,2016,AM,2016-08-13 00:02:00,0
1338265,22699,08/13/2016 05:45:00 AM,HOMICIDE,2016,AM,2016-08-13 05:45:00,5
1338266,22700,08/13/2016 01:35:00 PM,HOMICIDE,2016,PM,2016-08-13 13:35:00,13
1338612,10640036,08/14/2016 03:45:00 PM,SEX OFFENSE,2016,PM,2016-08-14 15:45:00,15
1338780,10640300,08/14/2016 10:00:00 PM,SEX OFFENSE,2016,PM,2016-08-14 22:00:00,22
1338802,10640335,08/14/2016 10:00:00 PM,SEX OFFENSE,2016,PM,2016-08-14 22:00:00,22
1338991,22701,08/14/2016 01:55:00 AM,HOMICIDE,2016,AM,2016-08-14 01:55:00,1
1338992,22702,08/14/2016 03:25:00 AM,HOMICIDE,2016,AM,2016-08-14 03:25:00,3
1338993,22703,08/14/2016 12:45:00 AM,HOMICIDE,2016,AM,2016-08-14 00:45:00,0
1338994,22704,08/14/2016 03:06:00 AM,HOMICIDE,2016,AM,2016-08-14 03:06:00,3
1338995,22705,08/14/2016 05:41:00 AM,HOMICIDE,2016,AM,2016-08-14 05:41:00,5
1338996,22706,08/14/2016 09:30:00 AM,HOMICIDE,2016,AM,2016-08-14 09:30:00,9
1339157,10646114,08/14/2016 12:32:00 AM,SEX OFFENSE,2016,AM,2016-08-14 00:32:00,0
1339974,22708,08/15/2016 10:31:00 AM,HOMICIDE,2016,AM,2016-08-15 10:31:00,10
1340154,10642972,08/16/2016 11:45:00 AM,SEX OFFENSE,2016,AM,2016-08-16 11:45:00,11
1340351,10643569,08/16/2016 06:29:00 PM,SEX OFFENSE,2016,PM,2016-08-16 18:29:00,18
1340490,10643791,08/16/2016 09:15:00 PM,SEX OFFENSE,2016,PM,2016-08-16 21:15:00,21
1340734,22709,08/16/2016 04:49:00 AM,HOMICIDE,2016,AM,2016-08-16 04:49:00,4
1340735,22710,08/16/2016 05:12:00 PM,HOMICIDE,2016,PM,2016-08-16 17:12:00,17
1340736,22711,08/16/2016 04:45:00 AM,HOMICIDE,2016,AM,2016-08-16 04:45:00,4
1340737,22712,08/16/2016 10:22:00 PM,HOMICIDE,2016,PM,2016-08-16 22:22:00,22
1340738,22713,08/16/2016 05:20:00 AM,HOMICIDE,2016,AM,2016-08-16 05:20:00,5
1341163,10645292,08/17/2016 05:20:00 PM,SEX OFFENSE,2016,PM,2016-08-17 17:20:00,17
1341256,10645465,08/17/2016 12:00:00 PM,SEX OFFENSE,2016,PM,2016-08-17 12:00:00,12
1341748,22329,02/14/2016 12:02:00 AM,HOMICIDE,2016,AM,2016-02-14 00:02:00,0
1341855,10646262,08/18/2016 08:10:00 AM,SEX OFFENSE,2016,AM,2016-08-18 08:10:00,8
1341867,10646289,08/18/2016 12:20:00 PM,SEX OFFENSE,2016,PM,2016-08-18 12:20:00,12
1342035,10646724,08/18/2016 07:00:00 PM,SEX OFFENSE,2016,PM,2016-08-18 19:00:00,19
1342201,10647013,08/18/2016 10:30:00 PM,SEX OFFENSE,2016,PM,2016-08-18 22:30:00,22
1342208,10647023,08/18/2016 09:30:00 PM,SEX OFFENSE,2016,PM,2016-08-18 21:30:00,21
1342374,10652776,08/18/2016 10:00:00 AM,SEX OFFENSE,2016,AM,2016-08-18 10:00:00,10
1342429,22714,08/18/2016 12:00:00 AM,HOMICIDE,2016,AM,2016-08-18 00:00:00,0
1342444,10465521,03/28/2016 07:58:00 PM,SEX OFFENSE,2016,PM,2016-03-28 19:58:00,19
1342683,10648244,08/19/2016 03:00:00 PM,SEX OFFENSE,2016,PM,2016-08-19 15:00:00,15
1342722,10648336,08/19/2016 04:15:00 PM,SEX OFFENSE,2016,PM,2016-08-19 16:15:00,16
1342762,10648412,08/19/2016 04:35:00 PM,SEX OFFENSE,2016,PM,2016-08-19 16:35:00,16
1343167,10657058,01/01/2016 08:00:00 AM,SEX OFFENSE,2016,AM,2016-01-01 08:00:00,8
1343188,22715,08/19/2016 06:11:00 PM,HOMICIDE,2016,PM,2016-08-19 18:11:00,18
1343189,22716,08/19/2016 02:59:00 PM,HOMICIDE,2016,PM,2016-08-19 14:59:00,14
1343839,10650691,08/20/2016 06:00:00 PM,SEX OFFENSE,2016,PM,2016-08-20 18:00:00,18
1344051,10657197,01/01/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-01-01 00:00:00,0
1344084,22717,08/20/2016 08:36:00 PM,HOMICIDE,2016,PM,2016-08-20 20:36:00,20
1344085,22718,08/20/2016 11:24:00 PM,HOMICIDE,2016,PM,2016-08-20 23:24:00,23
1344282,10651056,08/21/2016 04:00:00 AM,SEX OFFENSE,2016,AM,2016-08-21 04:00:00,4
1344759,10653782,08/21/2016 10:00:00 PM,SEX OFFENSE,2016,PM,2016-08-21 22:00:00,22
1344811,22719,08/21/2016 01:30:00 AM,HOMICIDE,2016,AM,2016-08-21 01:30:00,1
1344812,22720,08/21/2016 03:00:00 AM,HOMICIDE,2016,AM,2016-08-21 03:00:00,3
1344813,22721,08/21/2016 05:05:00 PM,HOMICIDE,2016,PM,2016-08-21 17:05:00,17
1344814,22722,08/21/2016 05:33:00 AM,HOMICIDE,2016,AM,2016-08-21 05:33:00,5
1344823,10577359,06/27/2016 03:00:00 AM,SEX OFFENSE,2016,AM,2016-06-27 03:00:00,3
1344903,10655427,08/03/2016 08:00:00 PM,SEX OFFENSE,2016,PM,2016-08-03 20:00:00,20
1345152,22731,08/18/2016 05:47:00 PM,HOMICIDE,2016,PM,2016-08-18 17:47:00,17
1345457,10653027,08/22/2016 08:29:00 PM,SEX OFFENSE,2016,PM,2016-08-22 20:29:00,20
1345662,10654335,08/22/2016 06:30:00 PM,SEX OFFENSE,2016,PM,2016-08-22 18:30:00,18
1345744,10658865,08/22/2016 06:00:00 PM,SEX OFFENSE,2016,PM,2016-08-22 18:00:00,18
1345765,22723,08/22/2016 11:07:00 AM,HOMICIDE,2016,AM,2016-08-22 11:07:00,11
1345843,10653249,08/23/2016 03:21:00 AM,SEX OFFENSE,2016,AM,2016-08-23 03:21:00,3
1345994,10654070,08/23/2016 09:15:00 AM,SEX OFFENSE,2016,AM,2016-08-23 09:15:00,9
1346484,22724,08/23/2016 03:40:00 PM,HOMICIDE,2016,PM,2016-08-23 15:40:00,15
1346485,22725,08/23/2016 06:09:00 PM,HOMICIDE,2016,PM,2016-08-23 18:09:00,18
1346486,22726,08/23/2016 07:10:00 PM,HOMICIDE,2016,PM,2016-08-23 19:10:00,19
1346487,22727,08/23/2016 09:50:00 PM,HOMICIDE,2016,PM,2016-08-23 21:50:00,21
1346513,10404571,01/09/2016 08:16:00 PM,SEX OFFENSE,2016,PM,2016-01-09 20:16:00,20
1346897,10655839,08/24/2016 08:14:00 PM,SEX OFFENSE,2016,PM,2016-08-24 20:14:00,20
1347267,10662979,07/01/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-07-01 00:00:00,0
1347294,22728,08/24/2016 04:26:00 AM,HOMICIDE,2016,AM,2016-08-24 04:26:00,4
1347295,22729,08/24/2016 11:43:00 AM,HOMICIDE,2016,AM,2016-08-24 11:43:00,11
1347296,22730,08/24/2016 11:05:00 PM,HOMICIDE,2016,PM,2016-08-24 23:05:00,23
1347547,22746,08/23/2016 01:34:00 AM,HOMICIDE,2016,AM,2016-08-23 01:34:00,1
1347597,10657029,08/25/2016 12:57:00 PM,SEX OFFENSE,2016,PM,2016-08-25 12:57:00,12
1348153,10664587,01/01/2016 12:01:00 AM,SEX OFFENSE,2016,AM,2016-01-01 00:01:00,0
1348154,10664588,08/21/2016 12:01:00 AM,SEX OFFENSE,2016,AM,2016-08-21 00:01:00,0
1348226,10657655,08/26/2016 02:50:00 AM,SEX OFFENSE,2016,AM,2016-08-26 02:50:00,2
1348530,10658854,08/26/2016 01:00:00 PM,SEX OFFENSE,2016,PM,2016-08-26 13:00:00,13
1348911,10665766,07/29/2016 01:05:00 AM,SEX OFFENSE,2016,AM,2016-07-29 01:05:00,1
1348935,22732,08/26/2016 04:00:00 PM,HOMICIDE,2016,PM,2016-08-26 16:00:00,16
1348936,22733,08/26/2016 06:56:00 PM,HOMICIDE,2016,PM,2016-08-26 18:56:00,18
1348937,22734,08/26/2016 06:51:00 PM,HOMICIDE,2016,PM,2016-08-26 18:51:00,18
1349079,10629480,08/07/2016 03:15:00 AM,SEX OFFENSE,2016,AM,2016-08-07 03:15:00,3
1349091,10659009,08/26/2016 11:55:00 PM,SEX OFFENSE,2016,PM,2016-08-26 23:55:00,23
1349272,10659493,08/27/2016 01:14:00 PM,SEX OFFENSE,2016,PM,2016-08-27 13:14:00,13
1349390,10659721,08/27/2016 03:00:00 AM,SEX OFFENSE,2016,AM,2016-08-27 03:00:00,3
1349508,10659907,08/27/2016 10:30:00 PM,SEX OFFENSE,2016,PM,2016-08-27 22:30:00,22
1349806,22735,08/27/2016 04:30:00 AM,HOMICIDE,2016,AM,2016-08-27 04:30:00,4
1349816,22736,08/27/2016 02:36:00 PM,HOMICIDE,2016,PM,2016-08-27 14:36:00,14
1350508,22737,08/28/2016 12:27:00 AM,HOMICIDE,2016,AM,2016-08-28 00:27:00,0
1350509,22738,08/28/2016 01:53:00 AM,HOMICIDE,2016,AM,2016-08-28 01:53:00,1
